1255	1501
1256	1505
1257	1506
1258	1506
1259	1507
1260	1507
1261	1509
1262	1509
1263	1510
1264	1511
1265	1512
1266	1511
1267	1513
1268	1513
1269	1513
1270	1514
1271	1515
1272	1515
1273	1515
1274	1517
1275	1518
1276	1518
1277	1520
1278	1520
1279	1520
1280	1520
1281	1520
1282	1521
1283	1522
1284	1524
1285	1523
1286	1525
1287	1524
1288	1526
1289	1526
1290	1527
1291	1528
1292	1528
1293	1529
1294	1529
1295	1530
1296	1531
1297	1531
1298	1532
1299	1533
1300	1535
1301	1535
1302	1535
1303	1535
1304	1536
1305	1537
1306	1538
1307	1538
1308	1539
1309	1540
1310	1541
1311	1541
1312	1541
1313	1542
1314	1543
1315	1543
1316	1545
1317	1545
1318	1546
1319	1546
1320	1547
1321	1548
1322	1548
1323	1548
1324	1550
1325	1550
1326	1551
1327	1552
1328	1552
1329	1553
1330	1554
1331	1554
1332	1555
1333	1556
1334	1557
1335	1557
1336	1557
1337	1558
1338	1559
1339	1561
1340	1561
1341	1561
1342	1562
1343	1563
1344	1563
1345	1563
1346	1566
1347	1565
1348	1566
1349	1567
1350	1567
1351	1568
1352	1568
1353	1569
1354	1570
1355	1570
1356	1571
1357	1571
1358	1573
1359	1573
1360	1573
1361	1574
1362	1575
1363	1577
1364	1577
1365	1577
1366	1578
1367	1579
1368	1580
1369	1580
1370	1580
1371	1581
1372	1583
1373	1583
1374	1584
1375	1583
1376	1585
1377	1585
1378	1586
1379	1587
1380	1587
1381	1588
1382	1589
1383	1589
1384	1590
1385	1590
1386	1591
1387	1592
1388	1593
1389	1593
1390	1594
1391	1594
1392	1595
1393	1595
1394	1597
1395	1597
1396	1599
1397	1599
1398	1600
1399	1600
1400	1601
1401	1601
1402	1603
1403	1603
1404	1603
1405	1604
1406	1605
1407	1605
1408	1605
1409	1606
1410	1607
1411	1608
1412	1609
1413	1609
1414	1609
1415	1610
1416	1612
1417	1612
1418	1613
1419	1613
1420	1616
1421	1615
1422	1616
1423	1616
1424	1617
1425	1617
1426	1617
1427	1619
1428	1621
1429	1619
1430	1620
1431	1621
1432	1622
1433	1623
1434	1623
1435	1624
1436	1625
1437	1626
1438	1626
1439	1627
1440	1627
1441	1628
1442	1627
1443	1631
1444	1630
1445	1630
1446	1631
1447	1631
1448	1632
1449	1633
1450	1635
1451	1634
1452	1636
1453	1635
1454	1637
1455	1637
1456	1638
1457	1638
1458	1640
1459	1639
1460	1642
1461	1641
1462	1642
1463	1642
1464	1643
1465	1644
1466	1645
1467	1645
1468	1646
1469	1647
1470	1648
1471	1648
1472	1649
1473	1650
1474	1651
1475	1651
1476	1652
1477	1652
1478	1653
1479	1652
1480	1654
1481	1654
1482	1655
1483	1656
1484	1657
1485	1657
1486	1659
1487	1659
1488	1659
1489	1660
1490	1661
1491	1661
1492	1663
1493	1663
1494	1664
1495	1664
1496	1664
1497	1665
1498	1666
1499	1667
1500	1668
1501	1668
1502	1669
1503	1669
1504	1670
1505	1670
1506	1671
1507	1672
1508	1673
1509	1674
1510	1674
1511	1674
1512	1674
1513	1675
1514	1677
1515	1677
1516	1679
1517	1676
1518	1680
1519	1680
1520	1681
1521	1681
1522	1683
1523	1683
1524	1684
1525	1684
1526	1685
1527	1685
1528	1686
1529	1686
1530	1688
1531	1688
1532	1689
1533	1689
1534	1691
1535	1691
1536	1691
1537	1692
1538	1692
1539	1693
1540	1694
1541	1695
1542	1695
1543	1696
1544	1697
1545	1700
1546	1698
1547	1698
1548	1700
1549	1700
1550	1700
1551	1701
1552	1702
1553	1703
1554	1704
1555	1705
1556	1705
1557	1705
1558	1706
1559	1706
1560	1708
1561	1707
1562	1709
1563	1710
1564	1711
1565	1710
1566	1711
1567	1712
1568	1712
1569	1713
1570	1714
1571	1714
1572	1715
1573	1716
1574	1715
1575	1716
1576	1718
1577	1719
1578	1720
1579	1720
1580	1722
1581	1722
1582	1722
1583	1722
1584	1723
1585	1723
1586	1725
1587	1726
1588	1727
1589	1727
1590	1727
1591	1727
1592	1729
1593	1729
1594	1731
1595	1731
1596	1733
1597	1731
1598	1733
1599	1734
1600	1734
1601	1735
1602	1735
1603	1737
1604	1738
1605	1736
1606	1737
1607	1739
1608	1740
1609	1740
1610	1741
1611	1741
1612	1742
1613	1742
1614	1743
1615	1744
1616	1745
1617	1746
1618	1746
1619	1747
1620	1748
1621	1748
1622	1749
1623	1749
1624	1750
1625	1751
1626	1752
1627	1752
1628	1752
1629	1753
1630	1755
1631	1755
1632	1755
1633	1756
1634	1758
1635	1757
1636	1759
1637	1759
1638	1760
1639	1760
1640	1760
1641	1761
1642	1762
1643	1763
1644	1764
1645	1764
1646	1764
1647	1766
1648	1765
1649	1767
1650	1768
1651	1768
1652	1769
1653	1770
1654	1771
1655	1771
1656	1771
1657	1772
1658	1774
1659	1773
1660	1775
1661	1774
1662	1777
1663	1776
1664	1777
1665	1778
1666	1779
1667	1778
1668	1779
1669	1780
1670	1781
1671	1781
1672	1782
1673	1782
1674	1784
1675	1784
1676	1785
1677	1785
1678	1787
1679	1787
1680	1787
1681	1787
1682	1790
1683	1789
1684	1791
1685	1789
1686	1791
1687	1791
1688	1792
1689	1793
1690	1794
1691	1795
1692	1796
1693	1796
1694	1797
1695	1797
1696	1798
1697	1798
1698	1800
1699	1800
1700	1800
1701	1801
1702	1803
1703	1802
1704	1803
1705	1804
1706	1805
1707	1805
1708	1807
1709	1806
1710	1808
1711	1808
1712	1809
1713	1809
1714	1807
1715	1811
1716	1811
1717	1812
1718	1813
1719	1812
1720	1815
1721	1815
1722	1815
1723	1816
1724	1817
1725	1817
1726	1818
1727	1819
1728	1819
1729	1820
1730	1821
1731	1822
1732	1822
1733	1823
1734	1823
1735	1824
1736	1825
1737	1825
1738	1827
1739	1830
1740	1827
1741	1828
1742	1829
1743	1829
1744	1829
1745	1832
1746	1832
1747	1832
1748	1834
1749	1833
1750	1835
1751	1834
1752	1835
1753	1836
1754	1837
1755	1838
1756	1839
1757	1838
1758	1840
1759	1841
1760	1841
1761	1841
1762	1842
1763	1843
1764	1843
1765	1844
1766	1845
1767	1845
1768	1846
1769	1846
1770	1848
1771	1848
1772	1849
1773	1850
1774	1850
1775	1850
1776	1852
1777	1852
1778	1853
1779	1854
1780	1855
1781	1855
1782	1855
1783	1856
1784	1858
1785	1857
1786	1859
1787	1859
1788	1861
1789	1861
1790	1862
1791	1862
1792	1863
1793	1863
1794	1864
1795	1864
1796	1865
1797	1866
1798	1866
1799	1866
1800	1868
1801	1868
1802	1870
1803	1869
1804	1870
1805	1870
1806	1872
1807	1872
1808	1873
1809	1873
1810	1874
1811	1875
1812	1876
1813	1876
1814	1877
1815	1877
1816	1878
1817	1879
1818	1880
1819	1880
1820	1881
1821	1881
1822	1883
1823	1882
1824	1882
1825	1884
1826	1885
1827	1885
1828	1887
1829	1886
1830	1888
1831	1888
1832	1889
1833	1889
1834	1891
1835	1894
1836	1892
1837	1892
1838	1893
1839	1893
1840	1895
1841	1895
1842	1896
1843	1894
1844	1897
1845	1897
1846	1898
1847	1898
1848	1899
1849	1900
1850	1901
1851	1902
1852	1902
1853	1909
1854	1904
1855	1904
1856	1905
1857	1906
1858	1907
1859	1907
1860	1908
1861	1908
1862	1909
1863	1910
1864	1911
1865	1910
1866	1912
1867	1912
1868	1913
1869	1913
1870	1915
1871	1914
1872	1915
1873	1916
1874	1917
1875	1918
1876	1919
1877	1918
1878	1920
1879	1920
1880	1921
1881	1921
1882	1923
1883	1923
1884	1924
1885	1924
1886	1926
1887	1925
1888	1926
1889	1927
1890	1928
1891	1928
1892	1929
1893	1930
1894	1930
1895	1931
1896	1932
1897	1932
1898	1933
1899	1934
1900	1940
1901	1936
1902	1936
1903	1937
1904	1937
1905	1938
1906	1938
1907	1940
1908	1940
1909	1940
1910	1941
1911	1942
1912	1943
1913	1943
1914	1943
1915	1945
1916	1945
1917	1946
1918	1947
1919	1947
1920	1947
1921	1948
1922	1950
1923	1949
1924	1949
1925	1952
1926	1952
1927	1951
1928	1953
1929	1953
1930	1954
1931	1955
1932	1955
1933	1956
1934	1958
1935	1958
1936	1958
1937	1959
1938	1961
1939	1960
1940	1962
1941	1962
1942	1964
1943	1963
1944	1964
1945	1965
1946	1965
1947	1963
1948	1967
1949	1967
1950	1967
1951	1968
1952	1969
1953	1970
1954	1971
1955	1970
1956	1972
1957	1973
1958	1973
1959	1974
1960	1975
1961	1974
1962	1976
1963	1976
1964	1977
1965	1977
1966	1978
1967	1979
1968	1979
1969	1980
1970	1981
1971	1982
1972	1983
1973	1983
1974	1984
1975	1984
1976	1985
1977	1985
1978	1987
1979	1987
1980	1987
1981	1989
1982	1989
1983	1989
1984	1990
1985	1991
1986	1993
1987	1993
1988	1994
1989	1993
1990	1995
1991	1995
1992	1996
1993	1997
1994	1997
1995	1997
1996	1999
1997	1999
1998	2000
1999	2001
2000	2002
2001	2002
2002	2003
2003	2004
2004	2005
2005	2005
2006	2006
2007	2006
2008	2007
2009	2007
2010	2008
2011	2008
2012	2009
2013	2009
2014	2010
2015	2010
2016	2012
2017	2012
2018	2014
2019	2014
2020	2016
2021	2016
2022	2016
2023	2016
2024	2018
2025	2018
2026	2019
2027	2019
2028	2020
2029	2020
2030	2021
2031	2021
2032	2022
2033	2023
2034	2024
2035	2024
2036	2025
2037	2026
2038	2027
2039	2027
2040	2029
2041	2027
2042	2030
2043	2030
2044	2028
2045	2030
2046	2032
2047	2032
2048	2033
2049	2033
2050	2034
2051	2036
2052	2036
2053	2038
2054	2036
2055	2039
2056	2037
2057	2040
2058	2039
2059	2040
2060	2041
2061	2043
2062	2042
2063	2044
2064	2043
2065	2045
2066	2045
2067	2047
2068	2047
2069	2047
2070	2048
2071	2049
2072	2050
2073	2050
2074	2050
2075	2052
2076	2052
2077	2053
2078	2053
2079	2054
2080	2054
2081	2055
2082	2055
2083	2058
2084	2058
2085	2059
2086	2058
2087	2059
2088	2060
2089	2061
2090	2061
2091	2062
2092	2062
2093	2065
2094	2063
2095	2065
2096	2065
2097	2067
2098	2067
2099	2068
2100	2068
2101	2070
2102	2069
2103	2071
2104	2071
2105	2072
2106	2070
2107	2073
2108	2073
2109	2074
2110	2074
2111	2076
2112	2075
2113	2076
2114	2077
2115	2079
2116	2079
2117	2079
2118	2080
2119	2081
2120	2081
2121	2082
2122	2082
2123	2083
2124	2084
2125	2084
2126	2086
2127	2087
2128	2086
2129	2088
2130	2087
2131	2090
2132	2088
2133	2090
2134	2091
2135	2092
2136	2092
2137	2093
2138	2093
2139	2095
2140	2094
2141	2095
2142	2097
2143	2097
2144	2096
2145	2099
2146	2099
2147	2100
2148	2101
2149	2101
2150	2101
2151	2102
2152	2103
2153	2103
2154	2104
2155	2105
2156	2106
2157	2106
2158	2107
2159	2108
2160	2108
2161	2109
2162	2109
2163	2110
2164	2110
2165	2112
2166	2112
2167	2114
2168	2113
2169	2114
2170	2114
2171	2115
2172	2116
2173	2117
2174	2117
2175	2119
2176	2119
2177	2120
2178	2120
2179	2122
2180	2122
2181	2122
2182	2123
2183	2124
2184	2123
2185	2125
2186	2124
2187	2127
2188	2126
2189	2127
2190	2128
2191	2129
2192	2128
2193	2131
2194	2131
2195	2132
2196	2131
2197	2133
2198	2133
2199	2134
2200	2135
2201	2135
2202	2135
2203	2137
2204	2138
2205	2138
2206	2139
2207	2140
2208	2140
2209	2141
2210	2141
2211	2143
2212	2143
2213	2144
2214	2143
2215	2145
2216	2145
2217	2147
2218	2146
2219	2147
2220	2148
2221	2150
2222	2150
2223	2150
2224	2150
2225	2152
2226	2152
2227	2154
2228	2154
2229	2155
2230	2154
2231	2156
2232	2155
2233	2157
2234	2157
2235	2159
2236	2158
2237	2159
2238	2159
2239	2161
2240	2162
2241	2162
2242	2162
2243	2165
2244	2164
2245	2165
2246	2165
2247	2167
2248	2166
2249	2168
2250	2169
2251	2169
2252	2170
2253	2172
2254	2171
2255	2172
2256	2172
2257	2173
2258	2173
2259	2175
2260	2175
2261	2175
2262	2176
2263	2177
2264	2177
2265	2179
2266	2180
2267	2179
2268	2180
2269	2181
2270	2181
2271	2183
2272	2182
2273	2184
2274	2183
2275	2186
2276	2185
2277	2186
2278	2188
2279	2187
2280	2188
2281	2189
2282	2189
2283	2190
2284	2190
2285	2192
2286	2192
2287	2193
2288	2193
2289	2194
2290	2194
2291	2196
2292	2196
2293	2197
2294	2197
2295	2199
2296	2198
2297	2200
2298	2199
2299	2201
2300	2201
2301	2202
2302	2203
2303	2204
2304	2203
2305	2205
2306	2205
2307	2207
2308	2207
2309	2208
2310	2209
2311	2209
2312	2209
2313	2210
2314	2213
2315	2212
2316	2213
2317	2213
2318	2213
2319	2215
2320	2215
2321	2216
2322	2215
2323	2218
2324	2218
2325	2219
2326	2219
2327	2220
2328	2220
2329	2219
2330	2221
2331	2222
2332	2223
2333	2224
2334	2224
2335	2225
2336	2224
2337	2227
2338	2227
2339	2228
2340	2228
2341	2229
2342	2229
2343	2230
2344	2230
2345	2231
2346	2232
2347	2233
2348	2233
2349	2235
2350	2235
2351	2235
2352	2236
2353	2238
2354	2237
2355	2239
2356	2239
2357	2240
2358	2240
2359	2242
2360	2241
2361	2242
2362	2242
2363	2243
2364	2244
2365	2246
2366	2246
2367	2247
2368	2247
2369	2249
2370	2248
2371	2249
2372	2250
2373	2251
2374	2248
2375	2251
2376	2252
2377	2253
2378	2253
2379	2254
2380	2255
2381	2256
2382	2257
2383	2257
2384	2257
2385	2259
2386	2259
2387	2261
2388	2260
2389	2263
2390	2262
2391	2262
2392	2263
2393	2264
2394	2264
2395	2266
2396	2265
2397	2267
2398	2267
2399	2269
2400	2268
2401	2270
2402	2270
2403	2271
2404	2271
2405	2272
2406	2271
2407	2274
2408	2274
2409	2274
2410	2274
2411	2276
2412	2276
2413	2278
2414	2277
2415	2278
2416	2278
2417	2280
2418	2280
2419	2281
2420	2282
2421	2284
2422	2282
2423	2284
2424	2284
2425	2285
2426	2285
2427	2287
2428	2287
2429	2288
2430	2288
2431	2289
2432	2288
2433	2290
2434	2291
2435	2292
2436	2291
2437	2293
2438	2293
2439	2295
2440	2295
2441	2296
2442	2296
2443	2297
2444	2297
2445	2298
2446	2298
2447	2303
2448	2299
2449	2301
2450	2301
2451	2303
2452	2303
2453	2304
2454	2304
2455	2305
2456	2306
2457	2306
2458	2305
2459	2309
2460	2308
2461	2309
2462	2310
2463	2311
2464	2311
2465	2312
2466	2312
2467	2314
2468	2314
2469	2315
2470	2316
2471	2316
2472	2316
2473	2317
2474	2317
2475	2319
2476	2318
2477	2320
2478	2320
2479	2322
2480	2321
2481	2323
2482	2322
2483	2323
2484	2324
2485	2325
2486	2326
2487	2327
2488	2327
2489	2328
2490	2328
2491	2329
2492	2330
2493	2331
2494	2331
2495	2332
2496	2332
2497	2333
2498	2334
2499	2335
2500	2335
2501	2337
2502	2336
2503	2337
2504	2337
2505	2339
2506	2339
2507	2339
2508	2340
2509	2341
2510	2341
2511	2342
2512	2342
2513	2344
2514	2344
2515	2347
2516	2346
2517	2347
2518	2347
2519	2347
2520	2348
2521	2350
2522	2349
2523	2351
2524	2351
2525	2351
2526	2352
2527	2354
2528	2354
2529	2354
2530	2355
2531	2357
2532	2357
2533	2357
2534	2357
2535	2359
2536	2359
2537	2360
2538	2360
2539	2362
2540	2361
2541	2363
2542	2363
2543	2364
2544	2365
2545	2365
2546	2366
2547	2367
2548	2367
2549	2368
2550	2368
2551	2369
2552	2369
2553	2370
2554	2370
2555	2373
2556	2371
2557	2373
2558	2373
2559	2375
2560	2375
2561	2375
2562	2377
2563	2377
2564	2377
2565	2379
2566	2379
2567	2379
2568	2379
2569	2381
2570	2381
2571	2382
2572	2382
2573	2384
2574	2384
2575	2385
2576	2386
2577	2387
2578	2386
2579	2388
2580	2388
2581	2389
2582	2390
2583	2391
